"trial_type","trial_index","plugin_version","time_elapsed","participant","participant_id","session_token","study_id","session_id","screen_width","screen_height","group","card_set","walk_id","timestamp","window_left_ms","window_status","success","timeout","failed_images","failed_audio","failed_video","screen_id","rt","stimulus","response","view_history","value","card_up","card_down","chosen_card","chosen_side","rt_ms","deadline_missed","outcome","p_win_chosen","p_win_up","p_win_down","coins_delta","coins_total","phase","block","trial","trial_in_block","video_present","video_file","question_order","quiz_attempt","quiz_q1","quiz_q2","quiz_q3","quiz_q4","quiz_q5","quiz_q6","quiz_q7","quiz_q8","quiz_q9","quiz_all_correct","free_text_1","free_text_2","free_text_3","free_text_4","final_feedback"
"html-keyboard-response","194","2.1.0","1422217","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:42:59.212Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","574","false","win","0.7168","0.237","0.7168","1","26","main","4","154","4","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","195","2.1.0","1426805","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:03.800Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1084","false","win","0.7619","0.6458","0.7619","1","27","main","4","155","5","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","196","2.1.0","1431795","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:08.790Z","0","ok","","","","","","main_trial","","","","","","4","1","4","up","1484","false","win","0.3267","0.3267","0.596","1","28","main","4","156","6","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","197","2.1.0","1436224","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:13.219Z","0","ok","","","","","","main_trial","","","","","","1","4","4","down","924","false","loss","0.3491","0.5253","0.3491","-1","27","main","4","157","7","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","198","2.1.0","1440365","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:17.360Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","635","false","win","0.797","0.797","0.3758","1","28","main","4","158","8","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","199","2.1.0","1445071","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:22.066Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1200","false","win","0.7007","0.4071","0.7007","1","29","main","4","159","9","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","200","2.1.0","1449541","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:26.536Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","965","false","loss","0.6162","0.4408","0.6162","-1","28","main","4","160","10","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","201","2.1.0","1453771","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:30.766Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","725","false","win","0.516","0.4413","0.516","1","29","main","4","161","11","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","202","2.1.0","1458409","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:35.405Z","0","ok","","","","","","main_trial","","","","","","2","3","3","down","1132","false","win","0.4933","0.5139","0.4933","1","30","main","4","162","12","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","203","2.1.0","1462574","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:39.569Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","660","false","win","0.447","0.447","0.4128","1","31","main","4","163","13","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","204","2.1.0","1467758","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:44.753Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","1679","false","loss","0.4725","0.3772","0.4725","-1","30","main","4","164","14","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","205","2.1.0","1472555","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:49.550Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","1291","false","win","0.42","0.4471","0.42","1","31","main","4","165","15","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","206","2.1.0","1476884","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:53.879Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","822","false","win","0.5866","0.5866","0.3812","1","32","main","4","166","16","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","207","2.1.0","1481256","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:43:58.251Z","0","ok","","","","","","main_trial","","","","","","1","3","3","down","867","false","loss","0.5288","0.3084","0.5288","-1","31","main","4","167","17","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","208","2.1.0","1485247","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:02.242Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","485","false","loss","0.5307","0.5307","0.5193","-1","30","main","4","168","18","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","209","2.1.0","1489790","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:06.785Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","1036","false","win","0.552","0.552","0.1374","1","31","main","4","169","19","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","210","2.1.0","1494035","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:11.030Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","739","false","loss","0.5465","0.6522","0.5465","-1","30","main","4","170","20","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","211","2.1.0","1498827","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:15.822Z","0","ok","","","","","","main_trial","","","","","","1","3","1","up","1286","false","loss","0.3517","0.3517","0.5861","-1","29","main","4","171","21","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","212","2.1.0","1502920","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:19.915Z","0","ok","","","","","","main_trial","","","","","","4","2","2","down","587","false","loss","0.1933","0.733","0.1933","-1","28","main","4","172","22","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","213","2.1.0","1506989","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:23.984Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","562","false","win","0.6578","0.6578","0.4256","1","29","main","4","173","23","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","214","2.1.0","1511835","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:28.830Z","0","ok","","","","","","main_trial","","","","","","4","1","4","up","1340","false","win","0.7828","0.7828","0.4733","1","30","main","4","174","24","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","215","2.1.0","1515791","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:32.786Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","451","false","win","0.6111","0.6111","0.7525","1","31","main","4","175","25","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","216","2.1.0","1521232","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:38.228Z","0","ok","","","","","","main_trial","","","","","","4","2","4","up","1936","false","loss","0.7572","0.7572","0.1673","-1","30","main","4","176","26","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","217","2.1.0","1525254","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:42.249Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","516","false","loss","0.6928","0.6928","0.3486","-1","29","main","4","177","27","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","218","2.1.0","1530746","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:47.741Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1986","false","loss","0.1344","0.4234","0.1344","-1","28","main","4","178","28","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","219","2.1.0","1534817","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:51.812Z","0","ok","","","","","","main_trial","","","","","","1","3","1","up","565","false","loss","0.4031","0.4031","0.7326","-1","27","main","4","179","29","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","220","2.1.0","1539035","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:44:56.031Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","714","false","loss","0.1681","0.1681","0.8316","-1","26","main","4","180","30","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","221","2.1.0","1543194","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:00.189Z","0","ok","","","","","","main_trial","","","","","","3","4","3","up","654","false","win","0.7468","0.7468","0.757","1","27","main","4","181","31","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","222","2.1.0","1547290","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:04.285Z","0","ok","","","","","","main_trial","","","","","","2","4","2","up","589","false","loss","0.1988","0.1988","0.7282","-1","26","main","4","182","32","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","223","2.1.0","1551330","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:08.325Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","534","false","win","0.7617","0.7617","0.2975","1","27","main","4","183","33","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","224","2.1.0","1556009","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:13.004Z","0","ok","","","","","","main_trial","","","","","","1","2","2","down","1172","false","loss","0.245","0.3286","0.245","-1","26","main","4","184","34","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","225","2.1.0","1560295","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:17.290Z","0","ok","","","","","","main_trial","","","","","","4","3","3","down","780","false","loss","0.7617","0.8188","0.7617","-1","25","main","4","185","35","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","226","2.1.0","1564368","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:21.363Z","0","ok","","","","","","main_trial","","","","","","3","1","3","up","567","false","loss","0.7947","0.7947","0.3582","-1","24","main","4","186","36","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","227","2.1.0","1568618","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:25.613Z","0","ok","","","","","","main_trial","","","","","","4","1","1","down","743","false","loss","0.2997","0.8172","0.2997","-1","23","main","4","187","37","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","228","2.1.0","1573615","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:30.610Z","0","ok","","","","","","main_trial","","","","","","3","4","4","down","1491","false","win","0.756","0.8017","0.756","1","24","main","4","188","38","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","229","2.1.0","1578194","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:35.190Z","0","ok","","","","","","main_trial","","","","","","3","1","1","down","1074","false","loss","0.3107","0.8273","0.3107","-1","23","main","4","189","39","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","230","2.1.0","1582279","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:39.274Z","0","ok","","","","","","main_trial","","","","","","4","3","4","up","578","false","win","0.7988","0.7988","0.8517","1","24","main","4","190","40","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","231","2.1.0","1587018","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:44.013Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","1232","false","win","0.293","0.293","0.8757","1","25","main","4","191","41","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","232","2.1.0","1591308","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:48.303Z","0","ok","","","","","","main_trial","","","","","","4","1","4","up","785","false","win","0.8898","0.8898","0.3255","1","26","main","4","192","42","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","233","2.1.0","1595748","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:52.743Z","0","ok","","","","","","main_trial","","","","","","2","3","2","up","935","false","win","0.335","0.335","0.8201","1","27","main","4","193","43","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","234","2.1.0","1599726","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:45:56.721Z","0","ok","","","","","","main_trial","","","","","","4","2","4","up","472","false","loss","0.8456","0.8456","0.3543","-1","26","main","4","194","44","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","235","2.1.0","1603866","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:00.861Z","0","ok","","","","","","main_trial","","","","","","4","1","4","up","635","false","win","0.8238","0.8238","0.3795","1","27","main","4","195","45","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","236","2.1.0","1608094","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:05.089Z","0","ok","","","","","","main_trial","","","","","","2","1","2","up","723","false","loss","0.295","0.295","0.405","-1","26","main","4","196","46","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","237","2.1.0","1612308","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:09.303Z","0","ok","","","","","","main_trial","","","","","","3","2","3","up","709","false","loss","0.8644","0.8644","0.278","-1","25","main","4","197","47","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","238","2.1.0","1616583","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:13.578Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","769","false","win","0.2192","0.8906","0.2192","1","26","main","4","198","48","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","239","2.1.0","1620865","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:17.860Z","0","ok","","","","","","main_trial","","","","","","3","2","2","down","776","false","win","0.2841","0.8551","0.2841","1","27","main","4","199","49","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"html-keyboard-response","240","2.1.0","1624982","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:21.977Z","0","ok","","","","","","main_trial","","","","","","2","1","2","up","611","false","loss","0.3396","0.3396","0.5304","-1","26","main","4","200","50","true","first_video_cats_and_dogs_compressed.mp4","","","","","","","","","","","","","","","","",""
"call-function","241","2.1.0","1624982","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:21.977Z","0","ok","","","","","","block_video_unmount","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","242","2.1.0","1633857","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:46:30.852Z","0","ok","","","","","","finish_block","8874","<div class=""screen-text""><p>Good job! Event 4 out of 4 is over. You finished with 26 gold coins. This part of the experiment is over. Press SPACE to continue.</p></div>"," ","","","","","","","","","","","","","","","main","4","","","","","","","","","","","","","","","","","","","","",""
"survey-text","243","2.1.0","1789855","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:49:06.850Z","0","ok","","","","","","final_feedback_question","155995","","{""final_feedback"":""I found the videos harder to deal with the first time they appeared but found it easier in the later round because I felt more able to ignore them and focus on the card patterns. I didn't find anything confusing. I tried to pay attention to patterns, rather than focusing too much on one card result. The rounds without videos were definitely easier for me, particularly the first round when I was freshest. ""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I found the videos harder to deal with the first time they appeared but found it easier in the later round because I felt more able to ignore them and focus on the card patterns. I didn't find anything confusing. I tried to pay attention to patterns, rather than focusing too much on one card result. The rounds without videos were definitely easier for me, particularly the first round when I was freshest. "
"html-keyboard-response","244","2.1.0","1798405","","yerl9g4z","3b4y0357","6a645a5fa766b6fd5a83642a","6a64e1f7d5619d426d2a9e9f","1470","956","B","set2","1","2026-07-25T16:49:15.400Z","0","ok","","","","","","finish_tasks","8549","
      <div class=""screen-text"">
        <h1>Congratulations!</h1>
        <p>You successfully finished the experiment.</p>
        <p>Your bonus is £0.26.</p>
        <p class=""center muted"">Press any key to continue</p>
      </div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
